st,rain-max,rain-avg,rain-sum,press-max,press-min,press-avg,RH-max,RH-avg,RH-min,temp-max,temp-avg,temp-min,wind-max,wind-avg,wind-min,NDVI,runoff,extreme,latitude,longitude,date,shape,loc,scale
4406,36.15671896,3.830591579,115.7166937,1015.526955,1007.157836,1011.391273,97.64496088,89.99962443,78.3992893,34.96296045,31.60869948,21.91374154,86.42909943,27.14333529,21.91374154,0.614221232,14.3845479,108.4934668,16.0105,103.1077,8/1/2019,0.117522514,23.85209556,22.33688779
4407,35.98274389,3.879473304,117.5914565,1015.544674,1007.274223,1011.43226,97.61004177,89.77604144,78.04518997,35.05595435,31.75668639,21.63174131,72.14083754,26.38826973,21.63174131,0.549516789,11.8494786,99.54417305,15.7921,103.0684,8/1/2019,0.173720003,25.05543533,22.40616745
4408,35.51374807,3.882577106,117.533003,1015.543586,1007.437072,1011.490739,97.81720981,89.9349649,77.86700986,35.28729523,32.10238304,21.13359586,59.6090088,25.43578665,21.13359586,0.578390989,9.37140218,105.7589384,15.5337,103.2683,9/1/2020,0.198670536,25.28284808,21.75237174
4409,36.61071303,3.96512076,120.2975433,1015.422867,1007.170272,1011.337029,97.82993101,89.78045541,77.89948384,35.09354165,31.8392166,21.63286494,75.79736614,26.37370022,21.63286494,0.562120689,12.97409786,121.2761011,15.8947,103.348,8/1/2019,0.078406379,24.2145421,22.6125884
4410,35.92114941,3.911249242,118.5657461,1015.49611,1007.302553,1011.426909,97.7198069,89.79850925,77.9065145,35.05177712,31.82826215,21.51618674,70.06169191,26.08720344,21.51618674,0.52591903,11.25762451,99.54528485,15.7295,103.2356,8/1/2019,0.168962452,25.17772498,22.28857861
4411,35.8165723,3.889403787,117.8785598,1015.551563,1007.337507,1011.462401,97.65371685,89.80674134,77.99464786,35.17626208,31.91927617,21.43182262,65.55939509,25.91017152,21.43182262,0.54806501,10.23065119,96.61018211,15.6637,103.0863,9/1/2020,0.20927277,25.5348915,22.33575867
4412,36.11505781,3.790333266,114.5239366,1015.584012,1007.17632,1011.422143,97.57207884,89.81121374,78.28486173,34.97733459,31.57671071,22.02099863,83.57127772,27.20080216,22.02099863,0.499328837,14.61358,109.5795395,16.0302,102.9461,8/1/2019,0.108325301,23.56194812,22.32783222
4413,36.39857603,3.838757374,116.2927524,1015.631438,1007.162162,1011.439507,97.53077135,89.84649747,78.33370862,34.77057336,31.37688747,22.05811009,83.5863092,27.26966299,22.05811009,0.649928002,20.87030764,105.6993516,16.5398,103.1478,8/1/2019,0.113013575,23.87827903,22.51664362
4501,38.23368553,4.137360667,125.7060653,1015.27705,1007.011061,1011.176247,98.1241676,89.25967544,77.14549146,35.24388544,32.12558136,21.57060596,78.23252169,26.33753351,21.57060596,0.557675783,13.42887187,172.5824303,15.9552,103.6503,8/1/2019,-0.123819699,21.68115778,23.02223418
4502,35.13505294,3.892424391,118.5195744,1015.414522,1007.367538,1011.414796,97.75328851,89.60052741,77.22977648,34.77358129,31.61943202,21.60724145,71.4714709,26.17006456,21.60724145,0.549002107,10.13462717,101.1292825,15.6513,103.5336,9/1/2020,0.153430924,24.91132757,21.6326238
4503,35.27812538,3.888970409,117.8396362,1015.472766,1007.375955,1011.443116,97.74485431,89.74090222,77.58276941,34.97553018,31.813184,21.44894673,67.00197661,25.91800113,21.44894673,0.587831047,10.13823108,102.0727671,15.6183,103.3849,9/1/2020,0.190152839,25.33318096,21.74804006
4504,37.10179212,4.058729015,123.2278904,1015.334556,1007.140742,1011.260921,97.98396183,89.52279194,77.49977224,35.1346596,31.9509476,21.58214744,76.03853368,26.25026411,21.58214744,0.553835674,12.24479985,142.1240315,15.8518,103.5708,8/1/2019,-0.011299157,23.1722708,22.66869729
4505,38.78509744,4.223662947,128.3481779,1015.321283,1007.015498,1011.209108,98.14662739,89.13447876,77.06695089,34.6028482,31.49758679,21.86584945,81.14923247,27.15316948,21.86584945,0.772458048,14.20537457,195.7956138,16.0193,103.7719,8/1/2019,-0.205483387,20.46883682,22.85887355
4506,30.80288575,4.152929261,126.2874177,1015.285624,1007.332716,1011.391175,98.34952114,90.43030887,78.12924962,33.41176788,30.09111542,21.35416419,89.19879212,26.86422312,21.35416419,0.54995321,10.9630086,88.52325425,15.662,104.0803,8/1/2019,0.049562571,19.53969769,17.93924213
4507,36.5309873,4.127612032,125.4315765,1015.419804,1007.159086,1011.349813,97.9430154,90.17133458,78.5378798,34.4835628,31.2551938,21.64368942,74.61355056,26.38932406,21.64368942,0.58255841,17.47275202,128.1171946,16.2792,103.9532,8/1/2019,0.039641185,23.68490054,22.56718258
4508,37.37165941,4.019381385,122.1125144,1015.430645,1007.167957,1011.350078,97.99231964,90.88177127,79.67686494,34.48651599,31.34522504,21.81450595,76.13023357,26.56319876,21.81450595,0.655025804,18.9030235,129.1480587,16.3535,103.774,8/1/2019,0.004580223,23.38964916,23.20234737
4509,35.16787035,4.237800309,128.8466482,1015.469313,1007.19272,1011.412402,97.78096884,90.16925008,78.61061958,34.02707866,30.77839428,21.44690384,69.46851605,26.08873331,21.44690384,0.593813765,17.02825608,106.2233738,16.3229,104.2328,8/1/2019,0.091769199,23.50559941,21.83028538
4510,35.50645226,4.157955657,126.3811473,1015.351891,1007.158311,1011.315028,98.08941902,89.90752611,77.95456974,34.34606055,31.15926396,21.56671355,79.85680222,26.60243247,21.56671355,0.590683441,14.50634708,132.9942684,16.0411,103.9838,8/1/2019,0.008403845,22.42100049,21.50091501
4511,34.03088761,3.925886238,118.9399963,1015.369501,1007.418265,1011.413953,97.74722906,89.59662007,76.98412422,34.3519897,31.20260177,21.71449716,75.45323538,26.45470134,21.71449716,0.660191332,6.948961347,102.2949901,15.6136,103.7849,9/1/2020,0.146103039,24.21481918,20.79892293
4512,36.13141226,4.061116941,123.2524847,1015.356777,1007.19844,1011.317437,97.94017458,89.60465579,77.47899956,34.72513561,31.52671352,21.62465249,76.55046665,26.45739004,21.62465249,0.614295962,10.58712071,129.8512341,15.7849,103.7278,8/1/2019,0.033126346,23.49184411,22.03614273
4513,33.18293923,3.874223831,118.1949654,1015.363596,1007.495801,1011.464268,97.63170423,89.52819208,76.97028786,34.10560061,30.98853047,21.76597297,76.27166612,26.5249858,21.76597297,0.577949553,8.91264983,107.5320765,15.4849,103.9282,9/1/2020,0.140546254,23.63613515,20.08259648
4514,35.99172747,4.119198708,125.4022587,1015.340361,1007.172715,1011.308362,98.05899857,89.70545026,77.61850013,34.50579817,31.30596842,21.61072077,79.44764449,26.60687779,21.61072077,0.595731545,11.90035251,138.9871672,15.8507,103.8552,8/1/2019,-0.005771037,22.5954265,21.78482781
4515,35.83023842,4.188949972,127.5911773,1015.498191,1007.1808,1011.406572,97.77748123,90.19084332,78.62810576,34.15477855,30.94456049,21.58639713,68.09494196,26.15555649,21.58639713,0.548830772,17.65321474,109.4197158,16.3841,104.1127,8/1/2019,0.095528367,24.2137978,22.42778635
4516,37.9020424,4.068574561,123.6539145,1015.263127,1007.00964,1011.153774,98.08309972,89.38510899,77.33837943,35.71057279,32.56247006,21.44932243,76.47137317,25.84176347,21.44932243,0.574469624,14.34696006,153.5304877,16.0214,103.501,8/1/2019,-0.101720421,21.79558948,22.86533573
4517,38.35192783,4.067189711,123.7199782,1015.22144,1007.003318,1011.146485,98.16720578,89.62025923,77.705959,35.85938808,32.54504893,21.47986312,76.51002051,25.85042729,21.47986312,0.448914576,16.19864223,161.3290937,16.1591,103.6167,8/1/2019,-0.160613247,20.92366666,22.8756987
4518,38.09375165,4.108232502,124.9073891,1015.304446,1007.055379,1011.214492,98.10851669,89.68956305,77.84474049,35.10620799,31.94925145,21.6537184,77.99840811,26.38596187,21.6537184,0.567031146,16.16714769,163.6954016,16.1635,103.7369,8/1/2019,-0.082247202,22.34344415,23.21246539
4519,32.90665412,4.05741083,123.5269776,1015.348467,1007.402526,1011.433642,97.9362301,89.99246957,77.70046252,33.93293915,30.69338997,21.55537677,80.83156694,26.59085284,21.55537677,0.570713689,9.93174524,98.12348502,15.5727,104.016,9/1/2020,0.110265747,22.34158551,19.71808932
4520,37.6033321,4.16548063,126.6505238,1015.330189,1007.088828,1011.259757,98.10156127,89.52652633,77.49136424,34.6508478,31.45363257,21.69652059,79.73443531,26.7542469,21.69652059,0.572987854,13.94960824,168.1696704,15.9909,103.868,8/1/2019,-0.094238252,21.94911545,22.66805641
4601,36.93017601,3.986784092,121.0491866,1015.52567,1007.178063,1011.399887,97.83890802,90.86528311,79.61182517,34.40671432,31.22997409,21.8865171,74.12388442,26.61592137,21.8865171,0.555456097,22.14433409,114.4341407,16.5623,103.5405,8/1/2019,0.066686497,24.22358281,23.19279864
4602,36.59453412,4.083711157,124.0454117,1015.547284,1007.170303,1011.421449,97.8082084,90.57065039,79.21998941,34.27097525,31.09087688,21.82808256,68.42421089,26.31091323,21.82808256,0.543965724,21.96748641,110.4194047,16.5807,103.7981,8/1/2019,0.085907118,24.67744742,23.12731754
4603,38.23932572,3.890433916,118.2832127,1015.432512,1007.22512,1011.380538,98.13781434,92.33350827,81.74654169,34.11832981,31.10158287,22.02320763,80.57206758,26.95091093,22.02320763,0.635795487,18.19090885,127.8985477,16.2967,103.5971,8/1/2019,-0.243250954,19.13079095,22.22394136
4604,37.77594474,3.994679945,121.0165436,1015.404537,1007.150139,1011.322069,98.05990941,91.01424751,79.63423158,34.52782598,31.46811771,21.80282402,78.03635925,26.60785897,21.80282402,0.610367701,18.14307603,134.273782,16.288,103.7172,8/1/2019,-0.043225601,22.64763501,23.27773612
4605,36.04752176,4.192236292,127.421168,1015.571943,1007.167002,1011.445989,97.70330519,90.24652896,78.7729721,34.0693823,30.85628785,21.71970893,62.91845034,26.01268157,21.71970893,0.524290994,17.98592999,103.2693293,16.5392,104.0668,8/1/2019,0.110604235,24.83495323,22.91514224
4606,35.91961023,4.233859202,128.7399803,1015.680097,1007.152278,1011.505196,97.6105691,90.25938862,78.86754105,33.82320599,30.62095476,21.83679767,54.50903677,25.76930324,21.83679767,0.558139614,15.36424609,91.88264968,16.6812,104.1083,8/1/2019,0.110091914,25.08865522,23.2798322
4607,36.95017263,3.918094132,118.8752854,1015.505572,1007.164561,1011.386779,97.81812506,90.60678972,79.36977506,34.60688395,31.37942872,21.91659578,80.1498608,26.90309452,21.91659578,0.589253002,20.08216251,116.8634183,16.4402,103.3703,8/1/2019,0.075258446,24.07199762,23.07478533
4608,36.3821745,3.892287645,117.9886114,1015.607865,1007.162677,1011.431293,97.60680215,90.04818909,78.61960272,34.64880659,31.33379476,21.97249185,78.50102276,27.00768635,21.97249185,0.575960433,21.73613403,105.9723847,16.5829,103.2454,8/1/2019,0.126673356,24.50083134,22.73617009
4609,36.27904653,4.053430373,123.0682875,1015.617972,1007.165336,1011.446308,97.70650401,90.44611207,79.05308083,34.27836494,31.08171962,21.88233452,66.64825525,26.36065541,21.88233452,0.55547334,25.27878007,102.0013137,16.7249,103.5731,8/1/2019,0.120247388,25.1195786,23.07279661
4610,35.53710753,4.166849321,126.6212979,1015.765669,1007.138584,1011.531196,97.62886762,90.37343279,78.94745365,33.85438089,30.67480546,21.99966979,53.06912178,25.8998743,21.99966979,0.555670548,30.11957076,83.79396957,16.9543,103.6692,8/1/2019,0.110181807,25.20842924,23.18163559
4611,35.58644519,4.005189935,121.4984013,1015.701165,1007.147379,1011.475363,97.53992824,90.13238888,78.56136964,34.33883926,31.02629559,21.9021988,66.04372353,26.37893383,21.9021988,0.520803837,26.2647246,92.44111021,16.9146,103.2732,8/1/2019,0.176289861,25.45879618,22.83638225
